Date,City,PM25,O3,NO2,SO2,CO
2016-07-15,Toronto-Downtown,13.00,21.00,10.00,1.00, 
2016-07-16,Toronto-Downtown,17.00,29.00,3.00,1.00, 
2016-07-17,Toronto-Downtown,24.00,32.00,11.00,1.00, 
2016-07-18,Toronto-Downtown,26.00,33.00,5.00,1.00, 
2016-07-19,Toronto-Downtown,30.00,21.00,7.00,1.00, 
2016-07-20,Toronto-Downtown,21.00,37.00,12.00,1.00, 
2016-07-21,Toronto-Downtown,26.00,46.00,14.00,1.00, 
2016-07-22,Toronto-Downtown,42.00,37.00,9.00,1.00, 
2016-07-23,Toronto-Downtown,38.00,30.00,5.00,1.00, 
2016-07-24,Toronto-Downtown,24.00,21.00,5.00,1.00, 
2016-07-25,Toronto-Downtown,23.00,27.00,8.00,1.00, 
2016-07-26,Toronto-Downtown,35.00,30.00,7.00,1.00, 
2016-07-27,Toronto-Downtown,25.00,33.00,15.00,1.00, 
2016-07-28,Toronto-Downtown,36.00,23.00,15.00,1.00, 
2016-07-29,Toronto-Downtown,42.00,21.00,10.00,1.00, 
2016-07-30,Toronto-Downtown,27.00,19.00,3.00,1.00, 
2016-07-31,Toronto-Downtown,14.00,21.00,4.00,1.00, 
2016-08-01,Toronto-Downtown,21.00,27.00,8.00,1.00, 
2016-08-02,Toronto-Downtown,26.00,28.00,13.00,1.00, 
2016-08-03,Toronto-Downtown,35.00,31.00,13.00,1.00, 
2016-08-04,Toronto-Downtown,30.00,40.00,15.00,1.00, 
2016-08-05,Toronto-Downtown,43.00,44.00,6.00,1.00, 
2016-08-06,Toronto-Downtown,43.00,26.00,2.00,1.00, 
2016-08-07,Toronto-Downtown,9.00,21.00,2.00,1.00, 
2016-08-08,Toronto-Downtown,11.00,19.00,7.00,1.00, 
2016-08-09,Toronto-Downtown,27.00,45.00,15.00,1.00, 
2016-08-10,Toronto-Downtown,23.00,60.00,12.00,1.00, 
2016-08-11,Toronto-Downtown,51.00,50.00,18.00,1.00, 
2016-08-12,Toronto-Downtown,55.00,35.00,7.00,1.00, 
2016-08-13,Toronto-Downtown,39.00,29.00,6.00,1.00, 
2016-08-14,Toronto-Downtown,20.00,25.00,3.00,1.00, 
2016-08-15,Toronto-Downtown,9.00,25.00,7.00,1.00, 
2016-08-16,Toronto-Downtown,17.00,24.00,6.00,1.00, 
2016-08-17,Toronto-Downtown,18.00,29.00,11.00,1.00, 
2016-08-18,Toronto-Downtown,18.00,45.00,13.00,1.00, 
2016-08-19,Toronto-Downtown,33.00,38.00,17.00,1.00, 
2016-08-20,Toronto-Downtown,44.00,46.00,8.00,1.00, 
2016-08-21,Toronto-Downtown,39.00,26.00,2.00,1.00, 
2016-08-22,Toronto-Downtown,21.00,25.00,8.00,1.00, 
2016-08-23,Toronto-Downtown,22.00,35.00,15.00,1.00, 
2016-08-24,Toronto-Downtown,23.00,42.00,11.00,1.00, 
2016-08-25,Toronto-Downtown,20.00,31.00,10.00,1.00, 
2016-08-26,Toronto-Downtown,25.00,34.00,10.00,1.00, 
2016-08-27,Toronto-Downtown,31.00,25.00,6.00,1.00, 
2016-08-28,Toronto-Downtown,25.00,34.00,4.00,1.00, 
2016-08-29,Toronto-Downtown,13.00,31.00,9.00,1.00, 
2016-08-30,Toronto-Downtown,16.00,41.00,16.00,1.00, 
2016-08-31,Toronto-Downtown,28.00,29.00,9.00,1.00, 
2016-09-01,Toronto-Downtown,41.00,15.00,6.00,1.00, 
2016-09-02,Toronto-Downtown,18.00,25.00,5.00,1.00, 
2016-09-03,Toronto-Downtown,16.00,21.00,5.00,1.00, 
2016-09-04,Toronto-Downtown,19.00,31.00,8.00,1.00, 
2016-09-05,Toronto-Downtown,17.00,36.00,12.00,1.00, 
2016-09-06,Toronto-Downtown,23.00,47.00,14.00,1.00, 
2016-09-07,Toronto-Downtown,41.00,38.00,16.00,1.00, 
2016-09-08,Toronto-Downtown,85.00,26.00,8.00,1.00, 
2016-09-09,Toronto-Downtown,8.00,35.00,10.00,1.00, 
2016-09-10,Toronto-Downtown,17.00,28.00,6.00,1.00, 
2016-09-11,Toronto-Downtown,27.00,24.00,2.00,1.00, 
2016-09-12,Toronto-Downtown,12.00,26.00,13.00,1.00, 
2016-09-13,Toronto-Downtown,15.00,40.00,14.00,1.00, 
2016-09-14,Toronto-Downtown,22.00,29.00,5.00,1.00, 
2016-09-15,Toronto-Downtown,21.00,16.00,7.00,1.00, 
2016-09-16,Toronto-Downtown,16.00,36.00,11.00,1.00, 
2016-09-17,Toronto-Downtown,15.00,26.00,7.00,1.00, 
2016-09-18,Toronto-Downtown,39.00,29.00,8.00,1.00, 
2016-09-19,Toronto-Downtown,37.00,36.00,13.00,1.00, 
2016-09-20,Toronto-Downtown,19.00,33.00,13.00,1.00, 
2016-09-21,Toronto-Downtown,34.00,29.00,23.00,1.00, 
2016-09-22,Toronto-Downtown,28.00,40.00,21.00,1.00, 
2016-09-23,Toronto-Downtown,30.00,19.00,12.00,1.00, 
2016-09-24,Toronto-Downtown,36.00,22.00,5.00,1.00, 
2016-09-25,Toronto-Downtown,18.00,25.00,6.00,1.00, 
2016-09-26,Toronto-Downtown,16.00,20.00,13.00,1.00, 
2016-09-27,Toronto-Downtown,19.00,28.00,9.00,1.00, 
2016-09-28,Toronto-Downtown,25.00,34.00,10.00,1.00, 
2016-09-29,Toronto-Downtown,15.00,24.00,4.00,1.00, 
2016-09-30,Toronto-Downtown,17.00,25.00,4.00,1.00, 
2016-10-01,Toronto-Downtown,17.00,19.00,3.00,1.00, 
2016-04-02,Toronto-Downtown,23.00,30.00,9.00,1.00, 
2016-04-03,Toronto-Downtown,21.00,28.00,4.00,1.00, 
2016-04-04,Toronto-Downtown,15.00,29.00,10.00,1.00, 
2016-04-05,Toronto-Downtown,18.00,30.00,13.00,1.00, 
2016-04-06,Toronto-Downtown,19.00,28.00,14.00,1.00, 
2016-04-07,Toronto-Downtown,31.00,31.00,11.00,1.00, 
2016-04-08,Toronto-Downtown,25.00,32.00,5.00,1.00, 
2016-04-09,Toronto-Downtown,19.00,32.00,7.00,1.00, 
2016-04-10,Toronto-Downtown,18.00,27.00,11.00,1.00, 
2016-04-11,Toronto-Downtown,25.00,26.00,14.00,1.00, 
2016-04-12,Toronto-Downtown,32.00,25.00,10.00,1.00, 
2016-04-13,Toronto-Downtown,28.00,25.00,12.00,1.00, 
2016-04-14,Toronto-Downtown,20.00,30.00,21.00,1.00, 
2016-04-15,Toronto-Downtown,26.00,24.00,16.00,1.00, 
2016-04-16,Toronto-Downtown,27.00, , ,1.00, 
2016-04-19,Toronto-Downtown,51.00,36.00,8.00,1.00, 
2016-04-20,Toronto-Downtown,23.00,33.00,10.00,1.00, 
2016-04-21,Toronto-Downtown,23.00,30.00,23.00,1.00, 
2016-04-22,Toronto-Downtown,42.00,29.00,14.00,1.00, 
2016-04-23,Toronto-Downtown,43.00,31.00,5.00,1.00, 
2016-04-24,Toronto-Downtown,16.00,31.00,9.00,1.00, 
2016-04-25,Toronto-Downtown,20.00,28.00,11.00,1.00, 
2016-04-26,Toronto-Downtown,24.00,24.00,12.00,1.00, 
2016-04-27,Toronto-Downtown,27.00,28.00,15.00,1.00, 
2016-04-28,Toronto-Downtown,22.00,28.00,11.00,1.00, 
2016-04-29,Toronto-Downtown,21.00,25.00,12.00,1.00, 
2016-04-30,Toronto-Downtown,26.00,31.00,15.00,1.00, 
2016-05-01,Toronto-Downtown,24.00,30.00,8.00,1.00, 
2016-05-02,Toronto-Downtown,24.00,26.00,12.00,1.00, 
2016-05-03,Toronto-Downtown,25.00,24.00,25.00,1.00, 
2016-05-04,Toronto-Downtown,41.00,30.00,15.00,1.00, 
2016-05-05,Toronto-Downtown,36.00,22.00,13.00,1.00, 
2016-05-06,Toronto-Downtown,36.00,30.00,12.00,1.00, 
2016-05-07,Toronto-Downtown,27.00,29.00,15.00,1.00, 
2016-05-08,Toronto-Downtown,34.00,25.00,6.00,1.00, 
2016-05-09,Toronto-Downtown,16.00,29.00,9.00,1.00, 
2016-05-10,Toronto-Downtown,18.00,29.00,10.00,1.00, 
2016-05-11,Toronto-Downtown,17.00,34.00,15.00,1.00, 
2016-05-12,Toronto-Downtown,24.00,38.00,16.00,1.00, 
2016-05-13,Toronto-Downtown,28.00,31.00,10.00,1.00, 
2016-05-14,Toronto-Downtown,21.00,23.00,7.00,1.00, 
2016-05-15,Toronto-Downtown,22.00,27.00,4.00,1.00, 
2016-05-16,Toronto-Downtown,5.00,30.00,9.00,1.00, 
2016-05-17,Toronto-Downtown,19.00,26.00,16.00,1.00, 
2016-05-18,Toronto-Downtown,34.00,25.00,12.00,1.00, 
2016-05-19,Toronto-Downtown,23.00,33.00,16.00,1.00, 
2016-05-20,Toronto-Downtown,24.00,36.00,19.00,1.00, 
2016-05-21,Toronto-Downtown,35.00,40.00,11.00,1.00, 
2016-05-22,Toronto-Downtown,35.00,34.00,7.00,1.00, 
2016-05-23,Toronto-Downtown,31.00,33.00,8.00,1.00, 
2016-05-24,Toronto-Downtown,37.00,57.00,19.00,1.00, 
2016-05-25,Toronto-Downtown,59.00,50.00,21.00,1.00, 
2016-05-26,Toronto-Downtown,58.00,46.00,19.00,1.00, 
2016-05-27,Toronto-Downtown,67.00,43.00,14.00,1.00, 
2016-05-28,Toronto-Downtown,48.00,49.00,17.00,1.00, 
2016-05-29,Toronto-Downtown,53.00,44.00,9.00,1.00, 
2016-05-30,Toronto-Downtown,56.00,37.00,9.00,1.00, 
2016-05-31,Toronto-Downtown,22.00,34.00,14.00,1.00, 
2016-06-01,Toronto-Downtown,19.00,20.00,6.00,1.00, 
2016-06-02,Toronto-Downtown,9.00,46.00,12.00,1.00, 
2016-06-03,Toronto-Downtown,27.00,35.00,15.00,1.00, 
2016-06-04,Toronto-Downtown,37.00,35.00,7.00,1.00, 
2016-06-05,Toronto-Downtown,17.00,36.00,5.00,1.00, 
2016-06-06,Toronto-Downtown,21.00,39.00,6.00,1.00, 
2016-06-07,Toronto-Downtown,10.00,25.00,9.00,1.00, 
2016-06-08,Toronto-Downtown,21.00,20.00,4.00,1.00, 
2016-06-09,Toronto-Downtown,14.00,30.00,7.00,1.00, 
2016-06-10,Toronto-Downtown,22.00,36.00,14.00,1.00, 
2016-06-11,Toronto-Downtown,36.00,40.00,11.00,1.00, 
2016-06-12,Toronto-Downtown,24.00,30.00,2.00,1.00, 
2016-06-13,Toronto-Downtown,10.00,24.00,5.00,1.00, 
2016-06-14,Toronto-Downtown,16.00,27.00,11.00,1.00, 
2016-06-15,Toronto-Downtown,19.00,34.00,20.00,1.00, 
2016-06-16,Toronto-Downtown,25.00,31.00,10.00,1.00, 
2016-06-17,Toronto-Downtown,21.00,30.00,21.00,1.00, 
2016-06-18,Toronto-Downtown,43.00,52.00,14.00,1.00, 
2016-06-19,Toronto-Downtown,55.00,56.00,12.00,1.00, 
2016-06-20,Toronto-Downtown,46.00,49.00,9.00,1.00, 
2016-06-21,Toronto-Downtown,44.00,31.00,8.00,1.00, 
2016-06-22,Toronto-Downtown,35.00,27.00,8.00,1.00, 
2016-06-23,Toronto-Downtown,22.00,23.00,13.00,1.00, 
2016-06-24,Toronto-Downtown,31.00,21.00,13.00,1.00, 
2016-06-25,Toronto-Downtown,32.00,32.00,16.00,1.00, 
2016-06-26,Toronto-Downtown,37.00,53.00,9.00,1.00, 
2016-06-27,Toronto-Downtown,36.00,40.00,8.00,1.00, 
2016-06-28,Toronto-Downtown,53.00,20.00,7.00,1.00, 
2016-06-29,Toronto-Downtown,27.00,32.00,8.00,1.00, 
2016-06-30,Toronto-Downtown,43.00,37.00,12.00,1.00, 
2016-07-01,Toronto-Downtown,42.00,37.00,11.00,1.00, 
2016-01-05,Toronto-Downtown,21.00,17.00,21.00,1.00, 
2016-01-06,Toronto-Downtown,35.00,13.00,20.00,1.00, 
2016-01-07,Toronto-Downtown,45.00,5.00,27.00,1.00, 
2016-01-08,Toronto-Downtown,68.00,9.00,24.00,1.00, 
2016-01-09,Toronto-Downtown,67.00,14.00,14.00,1.00, 
2016-01-10,Toronto-Downtown,38.00,24.00,9.00,1.00, 
2016-01-11,Toronto-Downtown,16.00,23.00,10.00,1.00, 
2016-01-12,Toronto-Downtown,20.00,24.00,14.00,1.00, 
2016-01-13,Toronto-Downtown,39.00,22.00,13.00,1.00, 
2016-01-14,Toronto-Downtown,21.00,17.00,18.00,1.00, 
2016-01-15,Toronto-Downtown,51.00,13.00,18.00,1.00, 
2016-01-16,Toronto-Downtown,60.00,24.00,9.00,1.00, 
2016-01-17,Toronto-Downtown,27.00,22.00,8.00,1.00, 
2016-01-18,Toronto-Downtown,26.00,24.00,11.00,1.00, 
2016-01-19,Toronto-Downtown,15.00,23.00,13.00,1.00, 
2016-01-20,Toronto-Downtown,15.00,22.00,15.00,1.00, 
2016-01-21,Toronto-Downtown,24.00,21.00,20.00,1.00, 
2016-01-22,Toronto-Downtown,37.00,19.00,27.00,1.00, 
2016-01-23,Toronto-Downtown,22.00,22.00,12.00,1.00, 
2016-01-24,Toronto-Downtown,22.00,21.00,17.00,1.00, 
2016-01-25,Toronto-Downtown,38.00,19.00,18.00,1.00, 
2016-01-26,Toronto-Downtown,57.00,25.00,11.00,1.00, 
2016-01-27,Toronto-Downtown,43.00,24.00,9.00,1.00, 
2016-01-28,Toronto-Downtown,27.00,19.00,11.00,1.00, 
2016-01-29,Toronto-Downtown,62.00,20.00,9.00,1.00, 
2016-01-30,Toronto-Downtown,17.00,21.00,17.00,1.00, 
2016-01-31,Toronto-Downtown,44.00,29.00,16.00,1.00, 
2016-02-01,Toronto-Downtown,47.00,26.00,9.00,1.00, 
2016-02-02,Toronto-Downtown,24.00,23.00,10.00,1.00, 
2016-02-03,Toronto-Downtown,24.00,24.00,10.00,1.00, 
2016-02-04,Toronto-Downtown,25.00,26.00,8.00,1.00, 
2016-02-05,Toronto-Downtown,27.00,22.00,14.00,1.00, 
2016-02-06,Toronto-Downtown,26.00,24.00,12.00,1.00, 
2016-02-07,Toronto-Downtown,42.00,24.00,11.00,1.00, 
2016-02-08,Toronto-Downtown,61.00,21.00,10.00,1.00, 
2016-02-09,Toronto-Downtown,36.00,19.00,15.00,1.00, 
2016-02-10,Toronto-Downtown,35.00,20.00,9.00,1.00, 
2016-02-11,Toronto-Downtown,24.00,26.00,9.00,1.00, 
2016-02-12,Toronto-Downtown,17.00,25.00,14.00,1.00, 
2016-02-13,Toronto-Downtown,23.00,22.00,8.00,1.00, 
2016-02-14,Toronto-Downtown,23.00,18.00,14.00,1.00, 
2016-02-15,Toronto-Downtown,25.00,20.00,14.00,1.00, 
2016-02-16,Toronto-Downtown,36.00,20.00,17.00,1.00, 
2016-02-17,Toronto-Downtown,49.00,22.00,13.00,1.00, 
2016-02-18,Toronto-Downtown,39.00,25.00,16.00,1.00, 
2016-02-19,Toronto-Downtown,23.00,29.00,20.00,1.00, 
2016-02-20,Toronto-Downtown,23.00,25.00,7.00,1.00, 
2016-02-21,Toronto-Downtown,21.00,22.00,7.00,1.00, 
2016-02-22,Toronto-Downtown,19.00,23.00,10.00,1.00, 
2016-02-23,Toronto-Downtown,18.00,24.00,10.00,1.00, 
2016-02-24,Toronto-Downtown,22.00,20.00,11.00,1.00, 
2016-02-25,Toronto-Downtown,24.00,25.00,11.00,1.00, 
2016-02-26,Toronto-Downtown,17.00,29.00,9.00,1.00, 
2016-02-27,Toronto-Downtown,17.00,25.00,10.00,1.00, 
2016-02-28,Toronto-Downtown,39.00,39.00,8.00,1.00, 
2016-02-29,Toronto-Downtown,35.00,31.00,6.00,1.00, 
2016-03-01,Toronto-Downtown,26.00,20.00,12.00,1.00, 
2016-03-02,Toronto-Downtown,19.00,26.00,8.00,1.00, 
2016-03-03,Toronto-Downtown,14.00,23.00,17.00,1.00, 
2016-03-04,Toronto-Downtown,20.00,30.00,17.00,1.00, 
2016-03-05,Toronto-Downtown,30.00,32.00,16.00,1.00, 
2016-03-06,Toronto-Downtown,39.00,34.00,20.00,1.00, 
2016-03-07,Toronto-Downtown,54.00,18.00,19.00,1.00, 
2016-03-08,Toronto-Downtown,63.00,15.00,24.00,1.00, 
2016-03-09,Toronto-Downtown,71.00,30.00,18.00,1.00, 
2016-03-10,Toronto-Downtown,48.00,16.00,16.00,1.00, 
2016-03-11,Toronto-Downtown,42.00,19.00,9.00,1.00, 
2016-03-12,Toronto-Downtown,26.00,24.00,15.00,1.00, 
2016-03-13,Toronto-Downtown,32.00,27.00,9.00,1.00, 
2016-03-14,Toronto-Downtown,25.00,23.00,14.00,1.00, 
2016-03-15,Toronto-Downtown,22.00,17.00,15.00,1.00, 
2016-03-16,Toronto-Downtown,26.00,24.00,10.00,1.00, 
2016-03-17,Toronto-Downtown,22.00,24.00,14.00,1.00, 
2016-03-18,Toronto-Downtown,21.00,27.00,8.00,1.00, 
2016-03-19,Toronto-Downtown,13.00,28.00,9.00,1.00, 
2016-03-20,Toronto-Downtown,13.00,29.00,11.00,1.00, 
2016-03-21,Toronto-Downtown,18.00,28.00,14.00,1.00, 
2016-03-22,Toronto-Downtown,19.00,23.00,20.00,1.00, 
2016-03-23,Toronto-Downtown,37.00,26.00,15.00,1.00, 
2016-03-24,Toronto-Downtown,44.00,29.00,9.00,1.00, 
2016-03-25,Toronto-Downtown,21.00,29.00,10.00,1.00, 
2016-03-26,Toronto-Downtown,24.00,29.00,19.00,1.00, 
2016-03-27,Toronto-Downtown,44.00,31.00,16.00,1.00, 
2016-03-28,Toronto-Downtown,44.00,28.00,10.00,1.00, 
2016-03-29,Toronto-Downtown,35.00,33.00,8.00,1.00, 
2016-03-30,Toronto-Downtown,19.00,31.00,22.00,1.00, 
2016-03-31,Toronto-Downtown,32.00,32.00,10.00,1.00, 
2016-04-01,Toronto-Downtown,27.00,29.00,7.00,1.00, 
2015-10-02,Toronto-Downtown,19.00,15.00,7.00,1.00, 
2015-10-03,Toronto-Downtown,15.00,18.00,4.00,1.00, 
2015-10-04,Toronto-Downtown,24.00,19.00,3.00,1.00, 
2015-10-05,Toronto-Downtown,28.00,13.00,16.00,1.00, 
2015-10-06,Toronto-Downtown,20.00,13.00,9.00,1.00, 
2015-10-07,Toronto-Downtown,22.00,20.00,12.00,1.00, 
2015-10-08,Toronto-Downtown,23.00,22.00,8.00,1.00, 
2015-10-09,Toronto-Downtown,21.00,20.00,11.00,1.00, 
2015-10-10,Toronto-Downtown,15.00,22.00,7.00,1.00, 
2015-10-11,Toronto-Downtown,21.00,31.00,11.00,1.00, 
2015-10-12,Toronto-Downtown,23.00,39.00,9.00,1.00, 
2015-10-13,Toronto-Downtown,26.00,25.00,7.00,1.00, 
2015-10-14,Toronto-Downtown,18.00,18.00,6.00,1.00, 
2015-10-15,Toronto-Downtown,13.00,25.00,15.00,1.00, 
2015-10-16,Toronto-Downtown,13.00,18.00,9.00,1.00, 
2015-10-17,Toronto-Downtown,20.00,19.00,6.00,1.00, 
2015-10-18,Toronto-Downtown,13.00,22.00,9.00,1.00, 
2015-10-19,Toronto-Downtown,17.00,28.00,14.00,1.00, 
2015-10-20,Toronto-Downtown,22.00,25.00,14.00,1.00, 
2015-10-21,Toronto-Downtown,28.00,15.00,15.00,1.00, 
2015-10-22,Toronto-Downtown,35.00,22.00,9.00,1.00, 
2015-10-23,Toronto-Downtown,33.00,21.00,12.00,1.00, 
2015-10-24,Toronto-Downtown,21.00,24.00,10.00,1.00, 
2015-10-25,Toronto-Downtown,18.00,18.00,4.00,1.00, 
2015-10-26,Toronto-Downtown,20.00,14.00,12.00,1.00, 
2015-10-27,Toronto-Downtown,17.00,19.00,13.00,1.00, 
2015-10-28,Toronto-Downtown,18.00,16.00,8.00,1.00, 
2015-10-29,Toronto-Downtown,7.00,17.00,6.00,1.00, 
2015-10-30,Toronto-Downtown,25.00,16.00,11.00,1.00, 
2015-10-31,Toronto-Downtown,18.00,16.00,20.00,1.00, 
2015-11-01,Toronto-Downtown,35.00,22.00,6.00,1.00, 
2015-11-02,Toronto-Downtown,27.00,14.00,18.00,1.00, 
2015-11-03,Toronto-Downtown,27.00,14.00,23.00,1.00, 
2015-11-04,Toronto-Downtown,47.00,11.00,20.00,1.00, 
2015-11-05,Toronto-Downtown,53.00,18.00,26.00,1.00, 
2015-11-06,Toronto-Downtown,56.00,22.00,7.00,1.00, 
2015-11-07,Toronto-Downtown,35.00,20.00,8.00,1.00, 
2015-11-08,Toronto-Downtown,17.00,16.00,10.00,1.00, 
2015-11-09,Toronto-Downtown,19.00,16.00,22.00,1.00, 
2015-11-10,Toronto-Downtown,51.00,14.00,18.00,1.00, 
2015-11-11,Toronto-Downtown,41.00,17.00,15.00,1.00, 
2015-11-12,Toronto-Downtown,53.00,20.00,12.00,1.00, 
2015-11-13,Toronto-Downtown,44.00,18.00,5.00,1.00, 
2015-11-14,Toronto-Downtown,16.00,23.00,7.00,1.00, 
2015-11-15,Toronto-Downtown,14.00,20.00,14.00,1.00, 
2015-11-16,Toronto-Downtown,37.00,16.00,23.00,1.00, 
2015-11-17,Toronto-Downtown,57.00,19.00,8.00,1.00, 
2015-11-18,Toronto-Downtown,26.00,19.00,13.00,1.00, 
2015-11-19,Toronto-Downtown,35.00,23.00,7.00,1.00, 
2015-11-20,Toronto-Downtown,26.00,20.00,10.00,1.00, 
2015-11-21,Toronto-Downtown,21.00,23.00,14.00,1.00, 
2015-11-22,Toronto-Downtown,27.00,24.00,7.00,1.00, 
2015-11-23,Toronto-Downtown,16.00,23.00,19.00,1.00, 
2015-11-24,Toronto-Downtown,28.00,15.00,19.00,1.00, 
2015-11-25,Toronto-Downtown,53.00,19.00,23.00,1.00, 
2015-11-26,Toronto-Downtown,54.00,28.00,9.00,1.00, 
2015-11-27,Toronto-Downtown,28.00,26.00,8.00,1.00, 
2015-11-28,Toronto-Downtown,25.00,17.00,10.00,1.00, 
2015-11-29,Toronto-Downtown,23.00,20.00,16.00,1.00, 
2015-11-30,Toronto-Downtown,27.00,19.00,12.00,1.00, 
2015-12-01,Toronto-Downtown,33.00,12.00,14.00,1.00, 
2015-12-02,Toronto-Downtown,26.00,12.00,18.00,1.00, 
2015-12-03,Toronto-Downtown,38.00,15.00,13.00,1.00, 
2015-12-04,Toronto-Downtown,25.00,17.00,9.00,1.00, 
2015-12-05,Toronto-Downtown,38.00,11.00,11.00,1.00, 
2015-12-06,Toronto-Downtown,70.00,8.00,15.00,1.00, 
2015-12-07,Toronto-Downtown,66.00,11.00,19.00,1.00, 
2015-12-08,Toronto-Downtown,69.00,16.00,16.00,1.00, 
2015-12-09,Toronto-Downtown,61.00,18.00,15.00,1.00, 
2015-12-10,Toronto-Downtown,54.00,24.00,12.00,1.00, 
2015-12-11,Toronto-Downtown,54.00,21.00,10.00,1.00, 
2015-12-12,Toronto-Downtown,32.00,6.00,16.00,1.00, 
2015-12-13,Toronto-Downtown,31.00,12.00,7.00,1.00, 
2015-12-14,Toronto-Downtown,24.00,21.00,15.00,1.00, 
2015-12-15,Toronto-Downtown,23.00,14.00,8.00,1.00, 
2015-12-16,Toronto-Downtown,12.00,10.00,11.00,1.00, 
2015-12-17,Toronto-Downtown,17.00,18.00,10.00,1.00, 
2015-12-18,Toronto-Downtown,22.00,21.00,9.00,1.00, 
2015-12-19,Toronto-Downtown,20.00,22.00,6.00,1.00, 
2015-12-20,Toronto-Downtown,17.00,22.00,8.00,1.00, 
2015-12-21,Toronto-Downtown,18.00,20.00,10.00,1.00, 
2015-12-22,Toronto-Downtown,21.00,16.00,16.00,1.00, 
2015-12-23,Toronto-Downtown,34.00,9.00,14.00,1.00, 
2015-12-24,Toronto-Downtown,32.00,22.00,7.00,1.00, 
2015-12-25,Toronto-Downtown,11.00,19.00,10.00,1.00, 
2015-12-26,Toronto-Downtown,29.00,17.00,9.00,1.00, 
2015-12-27,Toronto-Downtown,19.00,18.00,7.00,1.00, 
2015-12-28,Toronto-Downtown,17.00,20.00,7.00,1.00, 
2015-12-29,Toronto-Downtown,15.00,18.00,12.00,1.00, 
2015-12-30,Toronto-Downtown,22.00,11.00,13.00,1.00, 
2015-12-31,Toronto-Downtown,44.00, , ,1.00, 
2016-01-04,Toronto-Downtown,21.00,18.00,12.00,1.00, 
2015-07-19,Toronto-Downtown,55.00,40.00,6.00,1.00, 
2015-07-20,Toronto-Downtown,26.00,35.00,7.00,1.00, 
2015-07-21,Toronto-Downtown,29.00,29.00,5.00,1.00, 
2015-07-22,Toronto-Downtown,24.00,24.00,4.00,1.00, 
2015-07-23,Toronto-Downtown,16.00,30.00,10.00,1.00, 
2015-07-24,Toronto-Downtown,18.00,35.00,12.00,1.00, 
2015-07-25,Toronto-Downtown,28.00,48.00,9.00,1.00, 
2015-07-26,Toronto-Downtown,33.00,31.00,7.00,1.00, 
2015-07-27,Toronto-Downtown,43.00,39.00,11.00,1.00, 
2015-07-28,Toronto-Downtown,38.00,55.00,15.00,1.00, 
2015-07-29,Toronto-Downtown,44.00,51.00,16.00,1.00, 
2015-07-30,Toronto-Downtown,46.00,34.00,5.00,1.00, 
2015-07-31,Toronto-Downtown,32.00,31.00,7.00,1.00, 
2015-08-01,Toronto-Downtown,16.00,24.00,4.00,1.00, 
2015-08-02,Toronto-Downtown,17.00,36.00,8.00,1.00, 
2015-08-03,Toronto-Downtown,23.00,33.00,3.00,1.00, 
2015-08-04,Toronto-Downtown,24.00,23.00,8.00,1.00, 
2015-08-05,Toronto-Downtown,15.00,14.00,5.00,1.00, 
2015-08-06,Toronto-Downtown,11.00,39.00,10.00,1.00, 
2015-08-07,Toronto-Downtown,15.00,21.00,7.00,1.00, 
2015-08-08,Toronto-Downtown,22.00,20.00,6.00,1.00, 
2015-08-09,Toronto-Downtown,16.00,26.00,6.00,1.00, 
2015-08-10,Toronto-Downtown,22.00,22.00,13.00,1.00, 
2015-08-11,Toronto-Downtown,21.00,25.00,7.00,1.00, 
2015-08-12,Toronto-Downtown,28.00,24.00,4.00,1.00, 
2015-08-13,Toronto-Downtown,20.00,34.00,10.00,1.00, 
2015-08-14,Toronto-Downtown,13.00,28.00,9.00,1.00, 
2015-08-15,Toronto-Downtown,35.00,46.00,9.00,1.00, 
2015-08-16,Toronto-Downtown,35.00,47.00,9.00,1.00, 
2015-08-17,Toronto-Downtown,41.00,46.00,8.00,1.00, 
2015-08-18,Toronto-Downtown,50.00,37.00,11.00,1.00, 
2015-08-19,Toronto-Downtown,57.00,43.00,7.00,1.00, 
2015-08-20,Toronto-Downtown,49.00,29.00,6.00,1.00, 
2015-08-21,Toronto-Downtown,20.00,19.00,6.00,1.00, 
2015-08-22,Toronto-Downtown,17.00,34.00,12.00,1.00, 
2015-08-23,Toronto-Downtown,17.00,34.00,7.00,1.00, 
2015-08-24,Toronto-Downtown,17.00,28.00,5.00,1.00, 
2015-08-25,Toronto-Downtown,25.00,21.00,5.00,1.00, 
2015-08-26,Toronto-Downtown,16.00,14.00,5.00,1.00, 
2015-08-27,Toronto-Downtown,12.00,10.00,8.00,1.00, 
2015-08-28,Toronto-Downtown,12.00,25.00,13.00,1.00, 
2015-08-29,Toronto-Downtown,28.00,40.00,12.00,1.00, 
2015-08-30,Toronto-Downtown,49.00,49.00,11.00,1.00, 
2015-08-31,Toronto-Downtown,61.00,38.00,12.00,1.00, 
2015-09-01,Toronto-Downtown,56.00,46.00,12.00,1.00, 
2015-09-02,Toronto-Downtown,58.00,49.00,17.00,1.00, 
2015-09-03,Toronto-Downtown,73.00,49.00,15.00,1.00, 
2015-09-04,Toronto-Downtown,70.00,34.00,6.00,1.00, 
2015-09-05,Toronto-Downtown,39.00,47.00,6.00,1.00, 
2015-09-06,Toronto-Downtown,42.00,50.00,8.00,1.00, 
2015-09-07,Toronto-Downtown,55.00,48.00,8.00,1.00, 
